order_id,order_date,customer_name,customer_phone,product_id,product_name,quantity,total_amount,discount_amount,status,comment,delivery_date,gift_card
2029997006503,2024-11-03 06:55:54,ИваН иваНОВ,8(9388) 80-78,3,АмуНИцИЯ дЛЯ сОбАк,4,4161.96,638.04,prOCeSsInG,Проверить наличие,16.11.2024,3517303833711562
2029997006503,2024-11-03 06:55:54,ИваН иваНОВ,8(9388) 80-78,4,ПоДпиСка На гаЗЕтУ,4,2254.29,145.71,PRoCeSSiNg,Проверить наличие,16.11.2024,3517303833711562
2029997006503,2024-11-03 06:55:54,ИваН иваНОВ,8(9388) 80-78,5,МОЛОкО,5,12846.66,2153.34,proCESsInG,Проверить наличие,16.11.2024,3517303833711562
2029997006503,2024-11-03 06:55:54,ИваН иваНОВ,8(9388) 80-78,3,АмУниЦиЯ Для сОБак,4,4715.54,84.46,PRoCeSsinG,Проверить наличие,16.11.2024,3517303833711562
2029997006503,2024-11-03 06:55:54,ИваН иваНОВ,8(9388) 80-78,1,корМ длЯ СоБАк,5,2354.71,145.29,ProCESSIng,Проверить наличие,16.11.2024,3517303833711562
2029997005786,2024/11/18 03:13:32,ДМИтРий куЗнеЦоВ,+7(9191)48-59,2,ИгРушка Мяч,5,1398.02,101.98,CanCelLed,Нужно уточнить сроки,2024/11/08,9375924633246851
2029997005786,2024/11/18 03:13:32,ДМИтРий куЗнеЦоВ,+7(9191)48-59,3,АмуНицИя ДлЯ СОбаК,1,1057.5,142.5,CAnceLLed,Нужно уточнить сроки,2024/11/08,9375924633246851
2029997005786,2024/11/18 03:13:32,ДМИтРий куЗнеЦоВ,+7(9191)48-59,5,молОКо,3,7252.84,1747.16,CaNcELled,Нужно уточнить сроки,2024/11/08,9375924633246851
2029997005786,2024/11/18 03:13:32,ДМИтРий куЗнеЦоВ,+7(9191)48-59,1,корМ дЛЯ СОбаК,1,423.55,76.45,CAnCellEd,Нужно уточнить сроки,2024/11/08,9375924633246851
2029997005786,2024/11/18 03:13:32,ДМИтРий куЗнеЦоВ,+7(9191)48-59,2,игрУшка мяч,4,1136.84,63.16,cANCElLEd,Нужно уточнить сроки,2024/11/08,9375924633246851
2029997004272,09.11.2024 07:42,аннА сМиРНова,+7(9646)38-21,2,игрУШкА мЯч,1,285.32,14.68,CANcellEd,Всё отлично!,01.11.2024,9676003748105276
2029997003214,2024-11-19 01:09:40,аЛЕкСеЙ МихаЙлов,+7 9226 91 72,5,МОЛоКО,3,7846.23,1153.77,pRoCESsING,Проверить наличие,2024/11/09,7724335641482557
2029997003214,2024-11-19 01:09:40,аЛЕкСеЙ МихаЙлов,+7 9226 91 72,3,АМуНИцИЯ длЯ СОбак,5,5985.13,14.87,PROCesSINg,Проверить наличие,2024/11/09,7724335641482557
2029997003214,2024-11-19 01:09:40,аЛЕкСеЙ МихаЙлов,+7 9226 91 72,5,моЛОКО,1,2409.36,590.64,proCEssING,Проверить наличие,2024/11/09,7724335641482557
2029997003214,2024-11-19 01:09:40,аЛЕкСеЙ МихаЙлов,+7 9226 91 72,1,кОРм дЛя СоБАк,4,1985.59,14.41,PrOcEssiNg,Проверить наличие,2024/11/09,7724335641482557
2029997002756,2024/11/18 08:26:24,ИВан иваНоВ,+7(9579)02-10,3,АМуНиЦия Для СОбак,2,2289.74,110.26,PRoCEssing,Ждём с нетерпением!,01.11.2024,8240239812965131
2029997002756,2024/11/18 08:26:24,ИВан иваНоВ,+7(9579)02-10,4,ПодпИска НА ГАЗеТУ,2,1091.77,108.23,PROcEsSiNG,Ждём с нетерпением!,01.11.2024,8240239812965131
2029997002756,2024/11/18 08:26:24,ИВан иваНоВ,+7(9579)02-10,4,пОдпиСка НА ГаЗЕТу,5,2410.98,589.02,ProCeSsinG,Ждём с нетерпением!,01.11.2024,8240239812965131
2029997002756,2024/11/18 08:26:24,ИВан иваНоВ,+7(9579)02-10,5,мОлоко,4,11596.26,403.74,PROCEssinG,Ждём с нетерпением!,01.11.2024,8240239812965131
2029997002756,2024/11/18 08:26:24,ИВан иваНоВ,+7(9579)02-10,5,МолОко,2,4986.78,1013.22,proceSSIng,Ждём с нетерпением!,01.11.2024,8240239812965131
2029997001409,11.11.2024 18:23,ДМИТРий кУЗнЕЦОВ,8(9271) 91-21,5,моЛОКо,5,12691.46,2308.54,caNCElLeD,"Задержка с доставкой, печалька...",07.11.2024,8507556078918112
2029997001409,11.11.2024 18:23,ДМИТРий кУЗнЕЦОВ,8(9271) 91-21,3,аМуНИЦия ДЛя сОбаК,4,4709.02,90.98,CANcElLeD,"Задержка с доставкой, печалька...",07.11.2024,8507556078918112
