order_id,order_date,customer_name,customer_phone,product_id,product_name,quantity,total_amount,discount_amount,status,comment,delivery_date,gift_card
2030005470229,2024-10-09 11:04:10,мариЯ петрова,+7(9743)94-56,5,мОЛОкО,1,2610.29,389.71,CanCeLLED,подарок вовремя,2024/10/28,2844150121023389
2030005470229,2024-10-09 11:04:10,мариЯ петрова,+7(9743)94-56,2,игРушКА мЯч,3,836.33,63.67,CaNcElLed,подарок вовремя,2024/10/28,2844150121023389
2030005469162,14.10.2024 15:10,анНА СМирновА,+7 9338 36 65,5,молоКо,5,12423.82,2576.18,complETEd,"Задержка с доставкой, печалька...",11.10.2024,2975685131756815
2030005469162,14.10.2024 15:10,анНА СМирновА,+7 9338 36 65,5,мОЛокО,3,8865.07,134.93,COmPLetED,"Задержка с доставкой, печалька...",11.10.2024,2975685131756815
2030005469162,14.10.2024 15:10,анНА СМирновА,+7 9338 36 65,5,МОлОко,5,13274.01,1725.99,coMPlEtED,"Задержка с доставкой, печалька...",11.10.2024,2975685131756815
2030005469162,14.10.2024 15:10,анНА СМирновА,+7 9338 36 65,5,МОЛОкО,4,9914.22,2085.78,COMPlEted,"Задержка с доставкой, печалька...",11.10.2024,2975685131756815
2030005468549,2024/10/04 02:29:20,ОЛьгА куЗнЕцОВА,+7 9224 85 08,5,мОЛоКо,4,11623.23,376.77,PRoCEsSINg,Ждём с нетерпением!,08.10.2024,4427409087846948
2030005468549,2024/10/04 02:29:20,ОЛьгА куЗнЕцОВА,+7 9224 85 08,4,ПоДписКа на гАзЕту,1,596.55,3.45,PrOceSsiNG,Ждём с нетерпением!,08.10.2024,4427409087846948
2030005468549,2024/10/04 02:29:20,ОЛьгА куЗнЕцОВА,+7 9224 85 08,2,ИгрУшкА мяЧ,4,978.29,221.71,pRoCessiNG,Ждём с нетерпением!,08.10.2024,4427409087846948
2030005468549,2024/10/04 02:29:20,ОЛьгА куЗнЕцОВА,+7 9224 85 08,3,АМУНИцИя дЛя соБаК,5,4887.97,1112.03,PrOcessINg,Ждём с нетерпением!,08.10.2024,4427409087846948
2030005467968,2024/10/08 22:57:55,МИХаИЛ Орлов,+7 9616 05 52,4,ПОдпИСКа нА газеТУ,5,2436.0,564.0,proCEssiNG,"Задержка с доставкой, печалька...",2024-10-23,9543615801374956
2030005467968,2024/10/08 22:57:55,МИХаИЛ Орлов,+7 9616 05 52,4,пОдпИсКА На ГаЗетУ,1,562.81,37.19,ProcEsSiNG,"Задержка с доставкой, печалька...",2024-10-23,9543615801374956
2030005466751,23.10.2024 23:12,аННА смИРНоВА,+7(9103)99-34,4,ПодПИсКа На ГАзеТУ,2,1083.88,116.12,CanCELlED,Ждём с нетерпением!,2024/10/29,2647577726166641
2030005466751,23.10.2024 23:12,аННА смИРНоВА,+7(9103)99-34,1,корм ДЛя СоБаК,2,981.14,18.86,caNcELLed,Ждём с нетерпением!,2024/10/29,2647577726166641
2030005466751,23.10.2024 23:12,аННА смИРНоВА,+7(9103)99-34,1,КоРМ длЯ сОбАК,2,986.33,13.67,cANceLleD,Ждём с нетерпением!,2024/10/29,2647577726166641
2030005466751,23.10.2024 23:12,аННА смИРНоВА,+7(9103)99-34,5,моЛОКО,5,13112.35,1887.65,CaNcEllEd,Ждём с нетерпением!,2024/10/29,2647577726166641
2030005466751,23.10.2024 23:12,аННА смИРНоВА,+7(9103)99-34,5,МолоКО,5,14487.6,512.4,CanceLleD,Ждём с нетерпением!,2024/10/29,2647577726166641
2030005465515,2024/10/04 23:13:01,аННа СМиРНОвА,8(9551) 34-63,1,кОРМ ДЛЯ сОБак,5,2269.39,230.61,prOCEsSiNG,"Задержка с доставкой, печалька...",2024/10/06,4335716991544133
2030005465515,2024/10/04 23:13:01,аННа СМиРНОвА,8(9551) 34-63,2,ИгруШКА Мяч,3,838.27,61.73,proceSSiNG,"Задержка с доставкой, печалька...",2024/10/06,4335716991544133
2030005464530,2024-10-20 12:50:08,МАРиЯ петРОвА,8(9962) 96-55,2,ИгрушкА МяЧ,2,497.81,102.19,COMpLeTed,Ждём с нетерпением!,2024/10/04,1243659547607098
2030005464530,2024-10-20 12:50:08,МАРиЯ петРОвА,8(9962) 96-55,4,пОдПиСка На гАзЕтУ,3,1632.53,167.47,ComPletED,Ждём с нетерпением!,2024/10/04,1243659547607098
2030005464530,2024-10-20 12:50:08,МАРиЯ петРОвА,8(9962) 96-55,3,аМУНиЦия длЯ СОБаК,1,1059.54,140.46,COmpLETED,Ждём с нетерпением!,2024/10/04,1243659547607098
2030005464530,2024-10-20 12:50:08,МАРиЯ петРОвА,8(9962) 96-55,1,КоРМ для СобАк,3,1316.48,183.52,CoMPLetED,Ждём с нетерпением!,2024/10/04,1243659547607098
2030005463792,2024/10/23 13:32:46,ЕлЕНа НовИКова,+7 9716 73 04,3,амунициЯ Для соБаК,1,1117.61,82.39,proCEsSINg,Нужно уточнить сроки,2024/10/19,8901764578229547
2030005463792,2024/10/23 13:32:46,ЕлЕНа НовИКова,+7 9716 73 04,2,иГрушКа Мяч,5,1226.29,273.71,PRoCEssInG,Нужно уточнить сроки,2024/10/19,8901764578229547
2030005463792,2024/10/23 13:32:46,ЕлЕНа НовИКова,+7 9716 73 04,4,пОдпИска на гАЗету,5,2767.25,232.75,pROCESSiNg,Нужно уточнить сроки,2024/10/19,8901764578229547
2030005463792,2024/10/23 13:32:46,ЕлЕНа НовИКова,+7 9716 73 04,5,мОЛоКО,3,8285.96,714.04,pROCessINg,Нужно уточнить сроки,2024/10/19,8901764578229547
2030005463792,2024/10/23 13:32:46,ЕлЕНа НовИКова,+7 9716 73 04,5,молОКО,1,2875.6,124.4,PROcEssIng,Нужно уточнить сроки,2024/10/19,8901764578229547
2030005462892,2024-10-15 14:19:08,дмитрИЙ куЗнецоВ,+7(9740)84-11,5,молокО,4,11478.74,521.26,CoMPLEtEd,спасибо за заказ,2024/10/22,0319424941173937
2030005462892,2024-10-15 14:19:08,дмитрИЙ куЗнецоВ,+7(9740)84-11,4,ПОДпИскА НА гАЗЕтУ,2,1132.49,67.51,COmpLEtED,спасибо за заказ,2024/10/22,0319424941173937
2030005461495,29.10.2024 15:52,ОЛьгА КУзнеЦОВа,+7 9077 53 61,5,молоКО,2,5073.46,926.54,caNCELlEd,Проверить наличие,2024-10-19,9854041508186145
2030005461495,29.10.2024 15:52,ОЛьгА КУзнеЦОВа,+7 9077 53 61,4,ПодпиСКА на гАЗЕту,1,527.05,72.95,CanCellED,Проверить наличие,2024-10-19,9854041508186145
2030005460913,2024/10/20 04:27:29,сЕРГЕй сИдоРов,+7(9213)10-22,3,АМУНиЦия Для сОБАк,4,4085.39,714.61,caNceLlEd,Всё отлично!,2024/10/26,9611886591829220
2030005460913,2024/10/20 04:27:29,сЕРГЕй сИдоРов,+7(9213)10-22,3,АмУНИцИя Для СОБаК,1,1007.99,192.01,CAncelLeD,Всё отлично!,2024/10/26,9611886591829220
2030005459935,2024-10-14 19:13:13,ольГа КУзНеЦова,+7 9934 42 62,5,мОлОКО,4,10954.45,1045.55,ProcessIng,"Задержка с доставкой, печалька...",2024/10/24,1956732162875115
2030005459935,2024-10-14 19:13:13,ольГа КУзНеЦова,+7 9934 42 62,2,игРУшка МяЧ,3,761.62,138.38,prOcesSIng,"Задержка с доставкой, печалька...",2024/10/24,1956732162875115
2030005458877,2024/10/23 03:29:25,оЛЬГа куЗНецОВА,8(9829) 74-89,5,МолокО,5,13861.56,1138.44,caNCeLlED,"Задержка с доставкой, печалька...",2024/10/21,0842478622674113
2030005458877,2024/10/23 03:29:25,оЛЬГа куЗНецОВА,8(9829) 74-89,3,аМуНИЦия ДлЯ собАк,5,5982.82,17.18,CaNCellEd,"Задержка с доставкой, печалька...",2024/10/21,0842478622674113
2030005458877,2024/10/23 03:29:25,оЛЬГа куЗНецОВА,8(9829) 74-89,1,коРм для СОбаК,1,468.75,31.25,CAnCeLLED,"Задержка с доставкой, печалька...",2024/10/21,0842478622674113
2030005458877,2024/10/23 03:29:25,оЛЬГа куЗНецОВА,8(9829) 74-89,3,амУницИЯ ДЛЯ СОБак,2,2314.39,85.61,CANCElleD,"Задержка с доставкой, печалька...",2024/10/21,0842478622674113
2030005458877,2024/10/23 03:29:25,оЛЬГа куЗНецОВА,8(9829) 74-89,3,АМУНициЯ ДЛЯ СоБак,5,5295.92,704.08,cANcELlED,"Задержка с доставкой, печалька...",2024/10/21,0842478622674113
2030005457379,2024/10/29 00:01:28,мИхАиЛ ОРЛов,+7(9272)97-89,1,КорМ ДЛЯ сОбАк,3,1433.37,66.63,canCellED,подарок вовремя,30.10.2024,6338402992028823
2030005456716,2024-10-10 13:17:54,сергей сиДОРов,+7(9849)10-72,5,мОЛОКО,2,5465.11,534.89,ComplEteD,подарок вовремя,31.10.2024,6676833120734497
2030005456716,2024-10-10 13:17:54,сергей сиДОРов,+7(9849)10-72,1,коРМ дЛя сОбАк,5,2440.42,59.58,COMpLeTEd,подарок вовремя,31.10.2024,6676833120734497
2030005456716,2024-10-10 13:17:54,сергей сиДОРов,+7(9849)10-72,2,иГрУШКа мяч,3,889.21,10.79,CoMPLETeD,подарок вовремя,31.10.2024,6676833120734497
2030005456716,2024-10-10 13:17:54,сергей сиДОРов,+7(9849)10-72,5,МОлОко,2,4937.18,1062.82,COMPLETeD,подарок вовремя,31.10.2024,6676833120734497
2030005455285,09.10.2024 14:04,наТаЛья ВАСиЛЬеВА,+7 9527 18 14,1,кОРм ДЛя СоБАк,1,488.56,11.44,cOmPLEteD,Нужно уточнить сроки,2024/10/20,5575394011318280
2030005455285,09.10.2024 14:04,наТаЛья ВАСиЛЬеВА,+7 9527 18 14,3,АмУНИциЯ ДлЯ собак,2,2009.29,390.71,cOmpLeTed,Нужно уточнить сроки,2024/10/20,5575394011318280
2030005455285,09.10.2024 14:04,наТаЛья ВАСиЛЬеВА,+7 9527 18 14,2,игРУшка мяЧ,3,726.4,173.6,coMPLetEd,Нужно уточнить сроки,2024/10/20,5575394011318280
2030005454817,2024/10/18 09:27:09,ДМИТрИЙ КузНеЦОв,+7(9375)74-58,2,ИгрУШКА МЯЧ,3,733.56,166.44,caNCeLlEd,"Задержка с доставкой, печалька...",2024/10/16,2937225698118717
2030005454817,2024/10/18 09:27:09,ДМИТрИЙ КузНеЦОв,+7(9375)74-58,4,ПОДПиска НА ГаЗеТУ,4,1951.57,448.43,CanCelLEd,"Задержка с доставкой, печалька...",2024/10/16,2937225698118717
2030005454817,2024/10/18 09:27:09,ДМИТрИЙ КузНеЦОв,+7(9375)74-58,1,корм ДЛЯ СОБАК,3,1399.22,100.78,canCellED,"Задержка с доставкой, печалька...",2024/10/16,2937225698118717
2030005454817,2024/10/18 09:27:09,ДМИТрИЙ КузНеЦОв,+7(9375)74-58,1,корм для сОбАк,1,415.73,84.27,CaNcElled,"Задержка с доставкой, печалька...",2024/10/16,2937225698118717
2030005454817,2024/10/18 09:27:09,ДМИТрИЙ КузНеЦОв,+7(9375)74-58,4,подПИСкА нА гАЗЕТУ,4,2272.36,127.64,caNCEllEd,"Задержка с доставкой, печалька...",2024/10/16,2937225698118717
2030005453959,2024/10/31 07:52:44,МАрИя ПетРОвА,+7 9548 40 82,1,Корм Для СоБАК,1,498.56,1.44,coMpleTED,подарок вовремя,2024-10-03,3029105972018492
