order_id,order_date,customer_name,customer_phone,product_id,product_name,quantity,total_amount,discount_amount,status,comment,delivery_date,gift_card
2029993726795,2024-08-17 08:09:58,дМИТРиЙ КУЗнеЦОВ,8(9841) 42-07,5,мОлОко,4,9735.08,2264.92,PRocESsIng,Ждём с нетерпением!,05.08.2024,7638134119379484
2029993726795,2024-08-17 08:09:58,дМИТРиЙ КУЗнеЦОВ,8(9841) 42-07,5,мОЛОКО,4,10369.77,1630.23,ProCESsING,Ждём с нетерпением!,05.08.2024,7638134119379484
2029993725173,2024/08/14 19:49:13,аНна смИРНоВА,8(9646) 58-10,1,Корм ДЛя соБак,4,1663.54,336.46,PrOcEsSiNG,Нужно уточнить сроки,22.08.2024,6492606398338172
2029993725173,2024/08/14 19:49:13,аНна смИРНоВА,8(9646) 58-10,4,подПИскА НА гАзЕТУ,1,557.02,42.98,ProCESSIng,Нужно уточнить сроки,22.08.2024,6492606398338172
2029993725173,2024/08/14 19:49:13,аНна смИРНоВА,8(9646) 58-10,1,кОрм длЯ СобАК,1,463.77,36.23,prOcesSiNG,Нужно уточнить сроки,22.08.2024,6492606398338172
2029993724275,2024/08/10 12:36:16,МАРИЯ пеТРоВа,+7 9962 95 96,5,мОЛОКО,2,4979.77,1020.23,CanCElLed,Нужно уточнить сроки,2024-08-03,1780318163508736
2029993724275,2024/08/10 12:36:16,МАРИЯ пеТРоВа,+7 9962 95 96,2,ИГрУШка мяЧ,3,840.74,59.26,cANcELled,Нужно уточнить сроки,2024-08-03,1780318163508736
2029993724275,2024/08/10 12:36:16,МАРИЯ пеТРоВа,+7 9962 95 96,1,КОРм длЯ собАк,3,1401.74,98.26,CaNCElLed,Нужно уточнить сроки,2024-08-03,1780318163508736
2029993723311,05.08.2024 04:20,аннА СМиРновА,+7(9096)74-75,3,амУНИЦия дЛЯ соБАк,4,4491.89,308.11,PrOCESSing,Проверить наличие,2024/08/14,9624813799396243
2029993723311,05.08.2024 04:20,аннА СМиРновА,+7(9096)74-75,1,коРм дЛя сОБаК,5,2182.23,317.77,ProCESSiNG,Проверить наличие,2024/08/14,9624813799396243
2029993722241,2024-08-27 04:40:49,НАТАЛья ВАсиЛЬЕВа,8(9340) 66-10,3,амуНИцИЯ дЛЯ СобАК,2,2307.36,92.64,PROCESSINg,Проверить наличие,09.08.2024,2582305079554297
2029993722241,2024-08-27 04:40:49,НАТАЛья ВАсиЛЬЕВа,8(9340) 66-10,5,МОЛОКО,5,13732.1,1267.9,procESsINg,Проверить наличие,09.08.2024,2582305079554297
2029993721650,28.08.2024 18:47,СерГЕЙ сИДорОв,+7(9861)25-34,3,аМУНИЦИя ДЛя СОБак,2,1949.45,450.55,CoMpLeteD,Всё отлично!,27.08.2024,1704832617856176
2029993721650,28.08.2024 18:47,СерГЕЙ сИДорОв,+7(9861)25-34,5,молоКО,5,12162.67,2837.33,CompleteD,Всё отлично!,27.08.2024,1704832617856176
2029993721650,28.08.2024 18:47,СерГЕЙ сИДорОв,+7(9861)25-34,3,амУнИЦиЯ ДлЯ СОбаК,1,1191.42,8.58,COMPLetED,Всё отлично!,27.08.2024,1704832617856176
2029993721650,28.08.2024 18:47,СерГЕЙ сИДорОв,+7(9861)25-34,2,иГрушКа мЯЧ,1,299.75,0.25,coMPletEd,Всё отлично!,27.08.2024,1704832617856176
2029993721650,28.08.2024 18:47,СерГЕЙ сИДорОв,+7(9861)25-34,4,пОдпИСкА На гАЗЕТу,3,1731.26,68.74,cOMPlEted,Всё отлично!,27.08.2024,1704832617856176
2029993720265,2024-08-31 21:21:26,Мария ПЕТрОва,8(9953) 25-60,5,мОЛоко,1,2785.39,214.61,COMPLetEd,спасибо за заказ,05.08.2024,4253252123367369
2029993719945,2024-08-19 17:33:13,ДМиТрИй КУЗнеЦов,8(9191) 27-22,5,моЛоКО,4,10445.14,1554.86,COMplETED,подарок вовремя,2024-08-26,4412582915974971
2029993718727,2024-08-09 16:37:19,алексЕЙ МИхайЛОВ,+7(9084)97-16,3,АМУНИциЯ для сОБаК,5,5550.25,449.75,prOceSsiNG,подарок вовремя,2024-08-06,6267212800980980
2029993718727,2024-08-09 16:37:19,алексЕЙ МИхайЛОВ,+7(9084)97-16,4,ПОДПискА нА ГаЗЕТУ,4,2342.09,57.91,pRoCESsINg,подарок вовремя,2024-08-06,6267212800980980
2029993718727,2024-08-09 16:37:19,алексЕЙ МИхайЛОВ,+7(9084)97-16,2,ИгРУШКА мяЧ,1,253.58,46.42,pROceSsINg,подарок вовремя,2024-08-06,6267212800980980
2029993718727,2024-08-09 16:37:19,алексЕЙ МИхайЛОВ,+7(9084)97-16,2,ИГрУшка МяЧ,4,1079.21,120.79,ProcesSIng,подарок вовремя,2024-08-06,6267212800980980
2029993717451,2024-08-15 05:14:15,наТАЛья ваСильЕВА,+7(9187)63-20,2,игРУШкА МЯч,1,249.1,50.9,cAncelLEd,подарок вовремя,21.08.2024,9650371416742220
2029993716833,2024-08-27 17:53:57,аНнА СмИрНОВА,+7(9509)51-68,1,КОрМ дЛя СОБАк,2,802.9,197.1,cOmplEtEd,спасибо за заказ,2024/08/24,9652561819865130
2029993716833,2024-08-27 17:53:57,аНнА СмИрНОВА,+7(9509)51-68,4,поДПИСКа На гАзеТу,4,2266.36,133.64,ComPlEted,спасибо за заказ,2024/08/24,9652561819865130
2029993715282,22.08.2024 23:25,НаТАлЬЯ ВаСИльеВа,+7 9488 11 85,2,игрУшка мяч,4,1005.07,194.93,CAncELlED,Всё отлично!,2024/08/07,0994270752281595
2029993715282,22.08.2024 23:25,НаТАлЬЯ ВаСИльеВа,+7 9488 11 85,3,АмУницИя ДЛя сОбак,4,4133.76,666.24,caNcelLeD,Всё отлично!,2024/08/07,0994270752281595
2029993715282,22.08.2024 23:25,НаТАлЬЯ ВаСИльеВа,+7 9488 11 85,1,кОрМ длЯ СоБАк,5,2391.2,108.8,cANceLLED,Всё отлично!,2024/08/07,0994270752281595
2029993715282,22.08.2024 23:25,НаТАлЬЯ ВаСИльеВа,+7 9488 11 85,2,ИГРУшКА МЯЧ,4,1140.78,59.22,CaNcEllEd,Всё отлично!,2024/08/07,0994270752281595
2029993714819,2024/08/28 07:35:36,СЕРгеЙ сИДоРоВ,8(9472) 85-84,5,мОлоКО,2,5079.58,920.42,COmPleTed,Нужно уточнить сроки,2024-08-11,2009998444375107
